"Name";"DisplayName";"Description";"UUID";"Type";"Using";"UsingRoot";"EquipmentSlot";"Rarity";"ArmorClass";"ArmorType";"ProficiencyGroup";"DefaultBoosts";"Boosts";"BoostsOnEquipMainHand";"BoostsOnEquipOffHand";"PassivesOnEquip";"PassivesMainHand";"PassivesOffHand";"Damage";"WeaponProperties"
"ARM_StuddedLeather_CultOfAbsolute";;;"0d6cf147-e47a-481e-9ed7-a2d85e358d2c";"Armor";"ARM_StuddedLeather_Body";"ARM_StuddedLeather_Body";"Breast";;;;;;;;;;;;;
"ARM_Robe_CultOfAbsolute";;;"799fd23a-8e18-4642-8650-521dd7880c2b";"Armor";"ARM_Robe_Body";"ARM_Robe_Body";"Breast";;;;;;;;;;;;;
"ARM_Civilian_Body";;;"fefa15ce-2277-42eb-b49a-83e5ac2594c6";"Armor";"ARM_Robe_Body";"ARM_Robe_Body";"Breast";;;;;;;;;;;;;
"ARM_Breastplate_Body_Githyanki";;;"80b78428-809f-4978-acea-d54670011fbe";"Armor";"ARM_Breastplate_Body";"ARM_Breastplate_Body";"Breast";;;;;;;;;;;;;
"ARM_Shield_GuardianOfFaith_Good";"Fossilised Shell";;"efdb7b03-83b0-4284-b1fb-06c5c78424d0";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Shield_GuardianOfFaith_Neutral";;;"134a78a5-7a20-415a-9af1-5b141db51d42";"Armor";"ARM_Shield_GuardianOfFaith_Good";"ARM_Shield_GuardianOfFaith_Good";"Shield";;;;;;;;;;;;;
"ARM_Shield_GuardianOfFaith_Evil";;;"65fff410-33fd-49a6-aacd-d24610bc0e7b";"Armor";"ARM_Shield_GuardianOfFaith_Good";"ARM_Shield_GuardianOfFaith_Good";"Shield";;;;;;;;;;;;;
"ARM_Shield_Azer";;"This shield bears the crest of a long-forgotten house.";"89792dc1-221b-462e-adcb-026f2cafbb95";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Leather_Body_Drow";"Drow Leather Armour";;"181383f0-c2db-4a15-9786-7d5a396dbfdd";"Armor";"ARM_Leather_Body";"ARM_Leather_Body";"Breast";;;;;;;;;;;;;
"ARM_DeathKnight_Shield";;;"5b8fe99f-56d9-48a8-a9d0-8290ebae6461";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Splint_Body_Dwarven";"Dwarven Splintmail";;"ed0e4aee-affe-4d80-bf09-086d4515fc2f";"Armor";"ARM_Splint_Body_2";"ARM_Splint_Body_2";"Breast";"Rare";;;;;"Disadvantage(Skill,Stealth);Ability(Constitution, 2, 20)";;;;;;;
"UNI_Leather_Jaheira";;;"f91623dd-7dcd-4d05-b353-6a15f5caa921";"Armor";"ARM_Leather_Body";"ARM_Leather_Body";"Breast";;;;;;;;;;;;;
"UNI_Jaheira_Gloves";;;"5d3b434b-4448-47c3-8dc3-92e1ca946e29";"Armor";"ARM_Gloves_Leather";"ARM_Gloves_Leather";"Gloves";;;;;;;;;;;;;
"UNI_Jaheira_Boots";"Jaheira's Boots";"As well travelled as any set of boots on Toril.";"edcc4d57-ba17-4470-ad78-bc2b967b524c";"Armor";"ARM_Boots_Leather";"ARM_Boots_Leather";"Boots";;;;;;;;;;;;;
"ARM_Leather_Body_Minsc";;;"be29b42a-e3ab-4a41-b4c2-7443cf65162f";"Armor";"ARM_Leather_Body";"ARM_Leather_Body";"Breast";;;;;;;;;;;;;
"ARM_Gloves_Leather_Minsc";;;"ca7faba9-aafb-4a04-b838-17b5d4eadee6";"Armor";"ARM_Gloves_Leather";"ARM_Gloves_Leather";"Gloves";;;;;;;;;;;;;
"ARM_Cloak_Long_B";;;"8ed92d35-159c-493c-a8da-fba455f181e4";"Armor";"ARM_Cloak";"ARM_Cloak";"Cloak";;;;;;;;;;;;;
"ARM_Cloak_Long_C";;;"a5f5a875-932b-44c4-8b45-88d2ed379787";"Armor";"ARM_Cloak";"ARM_Cloak";"Cloak";;;;;;;;;;;;;
"ARM_Cloak_Long_C_1";;;"c2f0ea14-9384-4b5e-a0eb-81909ce72d38";"Armor";"ARM_Cloak";"ARM_Cloak";"Cloak";;;;;;;;;;;;;
"ARM_Cloak_Long_D";;;"fc49414b-49d6-4f57-ae92-721d9d912d83";"Armor";"ARM_Cloak";"ARM_Cloak";"Cloak";;;;;;;;;;;;;
"MAG_Gortash_Cloth";"Cloth of Authority";"One can hardly be called a lord if they aren't dressed as such. A cursory glance at Gorash's finery would reveal intricate garb - a closer look would reveal a maddening attention to even the most minute details of the filigree. ";"8b868b78-320b-43d0-b5a8-5e52669fc11e";"Armor";"ARM_Cloth_Body_1";"ARM_Cloth_Body_1";"Breast";"Rare";;;;;;;;"MAG_LC_Cyric_FearImmunity_Amulet_Passive;MAG_ArmorOfAuthority_Passive";;;;
"MAG_Gortash_Boots";"Tyrannical Jackboots";"Each step taken in Gortash's shoes is a reflection of the man himself: quick, sharp, and terrible.";"48408219-2ab9-4f08-8cb8-2d955fb3dae8";"Armor";"ARM_Boots_Leather";"ARM_Boots_Leather";"Boots";"Uncommon";;;;;;;;"MAG_Bedazzling_Passive";;;;
"MAG_Gortash_Gloves";"Netherstone-Studded Gauntlet";"A tyrant's grip must be one of cool, unforgiving, and intricately realised steel. It cannot budge, cannot falter, no matter the pressure, and its fingertips must deeply pierce those who would struggle against it.";"f7d87a7a-e5aa-4bc9-ba51-4e2df3e0bae0";"Armor";"ARM_Gloves_Leather";"ARM_Gloves_Leather";"Gloves";"VeryRare";;;;;"IF (not Tagged('ACT3_WYR_GORTASH', context.Source)):UnlockSpell(Target_MAG_Tyrant_Command_Container)";;;"MAG_Force_UnarmedAttack_Passive;MAG_SpellSaveDC_Enchantment_Lesser_Passive";;;;
"ARM_ScaleMail_FlamingFist";;;"0db0d565-db86-4213-befa-096c3bd09330";"Armor";"ARM_ScaleMail_Body";"ARM_ScaleMail_Body";"Breast";;;;;;;;;;;;;
"ARM_Leather_FlamingFist";;;"738b0d75-74ce-466b-864d-c5f0f764842b";"Armor";"ARM_Leather_Body";"ARM_Leather_Body";"Breast";;;;;;;;;;;;;
"ARM_HalfPlate_FlamingFist";;;"4aa373b2-0cb7-4b69-af38-0d1352236a1f";"Armor";"ARM_HalfPlate_Body";"ARM_HalfPlate_Body";"Breast";;;;;;;;;;;;;
"ARM_Robe_FlamingFist";;;"3ae83f97-63f4-4dab-848f-0b8ac5c26649";"Armor";"ARM_Robe_Body";"ARM_Robe_Body";"Breast";;;;;;;;;;;;;
"ARM_Shoes_Monk";"Monastic Boots";;"2c49ed8d-6ca0-45a9-8d2e-a93fe29d3fe2";"Armor";"ARM_Shoes";"ARM_Shoes";"Boots";;;;;;;;;;;;;
"CRA_HermitCrab_Ring";"Hermit Crab";"This creature's tiny appendages periodically creep out to poke at its surroundings.";"bcd0ad1a-19b3-4068-a3b0-b968c8d50bf7";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;"Skill(Perception,2)";;;;;;;
"ARM_TalismanOfJergal";"The Amulet of Lost Voices";"The dead hold no secrets from Jergal's Scriveners of Doom.";"e89d55a7-9a68-445a-bac9-b4a02654f0c7";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Rare";;;;;"UnlockSpell(Target_SpeakWithDead_Amulet_CHA)";;;;;;;
"CHA_OutpostJewelry";"Silver Pendant";"Grime covers this necklace, but you can vaguely discern delicate engravings of a moon and harp.";"8b5fb90f-f957-4a1a-b8eb-2baff0c3b40b";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;"UnlockSpell(Target_Guidance)";;;;;;;
"Quest_DEN_ARM_LuckyBoots";"Dennon's Boots";"Dripping wet, these boots squelch uncomfortably around your toes with every step.";"ed82c14d-f047-4c4a-866e-836f33e74e40";"Armor";"_Foot_Magic";"_Foot_Magic";"Boots";"Uncommon";;;;;"UnlockSpell(Shout_DEN_ARM_LuckyBoots_Spell)";;;;;;;
"DEN_RaidingParty_GoblinCaptain_Gloves";"Gloves of Power";"Blessed by Priestess Gut, these gauntlets provide additional aid to any who bear the Absolute's mark upon their flesh.";"d22e2679-aff0-4244-9ed2-7aac981b82cf";"Armor";"_Hand_Magic";"_Hand_Magic";"Gloves";"Uncommon";;;;;"Skill(SleightOfHand, 1)";;;"DEN_RaidingParty_GoblinCaptain_Gloves_Passive";;;;
"DEN_Thiefling_Ring1";"Ring of Being Really Invisible";"This ring is missing its gem - or perhaps it's just <i>very</i> invisible.";"1abd032b-c138-45ee-b85e-62b5bbb6ea2d";"Armor";"_Ring";"_Ring";"Ring";;;;;;;;;;;;;
"DEN_Thiefling_Ring2";"Ring of Resistance to Ants";"A glob of tree sap studded with dead ants occupies the space where this ring's stone once sat.";"4ca7ff5f-2c7b-407c-b754-b227d6e4fc31";"Armor";"_Ring";"_Ring";"Ring";;;;;;;;;;;;;
"DEN_Thiefling_Ring3";"Ring of Infinite Wishes";"The exterior of this ring is roughly carved with nonsensical runes.";"1f2df119-5ca2-4860-ba0c-ecbb9c140e37";"Armor";"_Ring";"_Ring";"Ring";;;;;;;;;;;;;
"DEN_Thiefling_Ring4";"Ring of the Lekinesus";"A small pebble swings from a length of fishing line tied to this copper ring.";"46e1228a-6682-4766-af76-bf5a42fe8611";"Armor";"_Ring";"_Ring";"Ring";;;;;;;;;;;;;
"DEN_Thiefling_Ring5";"'Magic' Ring";"The runes encircling this ring appear to have been scratched into the metal with a rock.";"eb4e9410-3d33-4986-a5c2-8642ca5bbfc4";"Armor";"_Ring";"_Ring";"Ring";;;;;;;;;;;;;
"DEN_VoloOperation_ErsatzEye";"Volo's Ersatz Eye";"While the ersatz eye is embedded in your eye socket, you can see through the tiny orb as though it were a normal eye. Can't be removed once inserted.<br><br><i>A hollow bead of white glass, carefully painted to resemble a realistic eye. Its tarnished brass fittings hum with a tinge of magic.</i>";"000cfc9f-b973-48e7-a5c8-f2992a47a943";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";;;;;;;;;"CAMP_Volo_ErsatzEye";;;;
"DEN_Arabella_Locket";"Komira's Locket";"Worked carefully into the locket's metal back are the words, 'Never dark again.'";"be745c7b-f5a0-48cb-a7bd-3b7713f6e702";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;"UnlockSpell(Target_DEN_DancingLights_Arabella_Locket)";;;;;;;
"DEN_HarpyMeal_NestRing";"Ring of Colour Spray";"When the light hits it just so, the centre jewel shimmers with every colour of the rainbow.";"eadad0c4-d4a5-45cb-b4c3-e16a9b3ebe0a";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;"UnlockSpell(Zone_DEN_ColorSpray_HarpyMeal_NestRing)";;;;;;;
"DEN_BearReward_Amulet";"Amulet of Silvanus";"This amulet, engraved with a small waterfall, imparts a feeling of calm serenity when worn.";"c0b04c1c-afb5-4f02-b832-e12043a2d2c4";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;"UnlockSpell(Target_DEN_BearReward_LesserRestoration)";;;;;;;
"DEN_HellridersPride";"Hellrider's Pride";"A waft of sulphur emanates from these proudly-kept gauntlets.";"db4d4560-dc72-4d64-b552-5caf442c0927";"Armor";"_Hand_Magic_Metal";"_Hand_Magic_Metal";"Gloves";"Uncommon";;;;;;;;"DEN_HellridersPride_Passive";;;;
"UNI_Druid_Helmet_Circlet";"Key of the Ancients";"The branches of this circlet are half-fossilised, passed down through generations of druids. Fabricated during the founding of the grove, the wreath is forever linked to its lands, the tiny rubies connected to its stones and structures, bidding them to do their bidding.";"f4bef44e-57f1-47b5-ab2d-2457ff21c707";"Armor";"_Head_Magic_Circlet";"_Head_Magic_Circlet";"Helmet";"Uncommon";;;;;"Skill(Nature, 1)";;;;;;;
"FOR_ShadowheartOM_SharCrown";"Damaged Headpiece";;"ad3c0c6b-bcc4-488e-a5cf-32b809188633";"Armor";"ARM_Hat";"ARM_Hat";"Helmet";;;;;;;;;;;;;
"FOR_OwlbearCubs_Armor";"The Oak Father's Embrace";"Embroidered with a simple maxim - 'Nature is the True State of the World' - these hides radiate a faint divine power.";"9ab8b5fa-ba00-44d4-8c4a-50acd5fa62e3";"Armor";"ARM_Hide_Body_1";"ARM_Hide_Body_1";"Breast";"Uncommon";;;;;;;;"FOR_OwlbearCubs_Armor_Passive";;;;
"FOR_OgresForHire_HeadbandOfIntellect";"Warped Headband of Intellect";"This particular circlet is covered in yellow slime and has pieces of half-digested mutton stuck behind the gems.";"8f4876f1-44d9-4bb8-802e-907c6b0a0dba";"Armor";"ARM_HeadbandOfIntellect";"ARM_HeadbandOfIntellect";"Helmet";"Uncommon";;;;;"AbilityOverrideMinimum(Intelligence,17)";;;;;;;
"FOR_DeathOfATrueSoul_TrueSoul_Ring";"Absolute's Smite";"This ring coaxes anyone branded by the Absolute. Their fingers veritably itch to slip it on.";"f09b6c2f-e5f3-43df-82c7-9ed5862a7421";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;"UnlockSpell(Target_FOR_Smite_Searing_DeathOfATrueSoul)";;;;;;;
"FOR_SpiderstepBoots";"Spiderstep Boots";"Slightly sticky to the touch, these boots have excellent grip.";"d0666101-d24e-4d2b-bc63-63f67532b38c";"Armor";"_Foot_Magic";"_Foot_Magic";"Boots";"Uncommon";;;;;;;;"FOR_WebStaff_Passive";;;;
"FOR_SpiderQueen_Robe";"Poisoner's Robe";"Found in the Spider Queen's stomach, this robe emanates a sour smell and stings to the touch.";"0db056b3-23d1-4873-883d-482b5d9337b5";"Armor";"ARM_Robe_Body";"ARM_Robe_Body";"Breast";"Uncommon";;;;;;;;"FOR_SpiderQueen_Robe_Passive";;;;
"UNI_GOB_SeluneAmulet";"Amulet of Selûne's Chosen";"The gems and pearls of this necklace have a brilliant shine to them, as if reflecting unseen moonlight.";"e7bf966a-b611-4c36-89fe-0a3b28393d97";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;"UnlockSpell(Target_GOB_CureWounds_SeluneAmulet)";;;;;;;
"ARM_DrunkGoblinRing";;;"41eed7f8-308a-4ab8-9f47-8ef619d6da57";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;"ActionResource(Movement,3,0)";;;;;;;
"GOB_Priest_Shield";"Absolute's Warboard";"Blood is smeared across the shield's face, exalting wielders who bear the Absolute's mark.";"3d57c1a7-2dee-4a0f-aa7a-e7b6574b75e3";"Armor";"_Shield_Magic";"_Shield_Magic";"Shield";"Uncommon";;;;;"UnlockSpell(Target_MAG_GoblinShield_Heroism)";;;"GOB_Priest_Shield_Passive";;;;
"GOB_Priest_Amulet";"Absolute's Talisman";"Stained by blood, and gifted to only the most faithful of True Souls to help preserve their lives.";"95b04c9c-8b58-44c5-bf1f-7d4d1027d57e";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;"UnlockSpell(Shout_MAG_Aid_Self)";;;"GOB_Priest_Amulet_Passive";;;;
"GOB_DrowCommander_Amulet";"Amulet of Misty Step";"This necklace allows the wearer to cast Misty Step.<br><br><i>Made of blue gems unique to a privately-owned mine in Menzoberranzan, this necklace was likely a token of esteem - or perhaps a desperate attempt to win its recipient's mercy.</i>";"338848e7-b2c6-4f97-879b-cb3439b4f959";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;"UnlockSpell(Target_UNI_MistyStep_DrowCommander_Amulet)";;;;;;;
"GOB_DrowCommander_Leather_Armor";"Spidersilk Armour";"Tracings of glossy black spider-web mark this drow-made armour. It is supple, but strong - and made to blend in with the dark caves and crevices of the Underdark.";"c0c0534c-b7fc-4d0b-a335-b8f4c548852d";"Armor";"ARM_StuddedLeather_Body_Drow";"ARM_StuddedLeather_Body_Drow";"Breast";"Rare";;;;;"Advantage(SavingThrow, Constitution)";;;"ARM_Stealthy_1_Passive";;;;
"GOB_DrowCommander_Leather_Gloves";;;"69e57d02-44a2-4e39-8b2a-502413761219";"Armor";"ARM_Gloves_Leather";"ARM_Gloves_Leather";"Gloves";;;;;;;;;;;;;
"GOB_DrowCommander_Leather_Boots";;;"b1bf7df1-94e0-43b1-b083-e55eaafde2ae";"Armor";"ARM_Boots_Leather";"ARM_Boots_Leather";"Boots";;;;;;;;;;;;;
"GOB_Pens_BeastmasterAmulet";"Beastmaster's Chain";"The green jewel set into this necklace's pendant is carved to resemble a cat's slivered pupil.";"01d74aea-9e8a-4d03-9b55-e43458b61163";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;"UnlockSpell(Target_GOB_AnimalFriendship_Pens_BeastmasterAmulet)";;;;;;;
"UNI_Leather_Halsin";;;"26b77cf7-8722-4e61-a820-555de653e8ab";"Armor";"ARM_Leather_Body_Druid";"ARM_Leather_Body_Druid";"Breast";;;;;;;;;;;;;
"UNI_Halsin_Gloves";;;"eb99ce71-8ef2-4ff6-a94a-a7b9cff3d45b";"Armor";"ARM_Gloves_Leather";"ARM_Gloves_Leather";"Gloves";;;;;;;;;;;;;
"HAG_HagsRing";"Hag's Ring";"Grimy, discoloured, and revoltingly ugly. Auntie Ethel must have made it herself. Surprisingly, you feel no disgust. Instead it fills you with a longing, as if it's calling out for its like.";"139a436b-120a-413e-a36e-c0e2c970439c";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;"UnlockSpell(Target_ViciousMockery)";;;"HAG_RingEquipped_Passive";;;;
"HAG_EyeballNecklace";"The Ever-Seeing Eye";"A pale green eye, pierced by the twisting branches of a dead tree - the result of a foolhardy woman begging Auntie for a favour.";"3af0e44d-309a-4a42-818a-288af77a7350";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;"UnlockSpell(Target_HAG_ProtectionFromEvilAndGood_Amulet)";;;;;;;
"ARM_HAG_Phylactery";"Tarnished Charm";"A menacing cackle emanates from this twisted charm. It whispers to bite, to maim, to kill...";"6d02f3e8-9c0e-49ce-993e-035e433d02b2";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;;;;"HAG_LowerDeathSavingThrows";;;;
"ACT1_HAG_HagMask";"Whispering Mask";"Soft, unintelligible whispers seep from the dark wood, ringing in your ears and resounding in your skull.";"73690248-deea-4713-84d6-c1c8fb045869";"Armor";"_Head";"_Head";"Helmet";;;;;;;;;"HAG_HagMask";;;;
"HAG_SwampedHero_OldFancyHelmet";"Reinforced Helmet";"Forged from an unfamiliar alloy. Uncommonly rugged.";"910ed403-38b3-4128-b07b-0de5d14da8f8";"Armor";"ARM_Helmet_Metal";"ARM_Helmet_Metal";"Helmet";;;;;;;;;;;;;
"PLA_SmugglerRing";"Smuggler's Ring";"A subtle accessory prized by purveyors of the covert arts.";"1b47637d-fdea-431f-a828-7ff8d9b4341e";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;"Skill(Stealth, 2);Skill(SleightOfHand, 2);Ability(Charisma, -1)";;;;;;;
"PLA_ZhentCave_Gloves";"Gloves of Hail of Thorns";"Grants wearer ability to cast Hail of Thorns.<br><br><i>Whoever previously owned these gloves marked each with a series of thirty superficial scrapes, six per finger. What they indicate is unclear.</i> ";"69271c04-ab3d-4efc-ab3c-4ca6c5ec7db3";"Armor";"_Hand_Magic";"_Hand_Magic";"Gloves";"Uncommon";;;;;"UnlockSpell(Projectile_PLA_HailOfThorns_ZhentCave_Gloves)";;;;;;;
"FOR_NightWalkers";"Disintegrating Night Walkers";"Darker than a starless night, Night Walkers are made for secrecy in the honour of Shar.<br>This particular pair was found deep in the ruins of an Underdark fortress. Though the leather is old and the magic is fading, the boots were recently cleaned and oiled with care.";"ac9145d1-31d0-4aa3-8755-62cc85dad22b";"Armor";"_Foot_Magic";"_Foot_Magic";"Boots";"VeryRare";;;;;"UnlockSpell(Target_UNI_MistyStep_NightWalkers)";;;"FOR_NightWalkers_WebImmunity";;;;
"UND_Myco_Alchemist_HealerGloves";"Herbalist's Gloves";"The leather smells faintly of herbs, as if washed in a herbal bath.";"f3ff7066-f407-41c7-b936-0aff066c08e4";"Armor";"_Hand_Magic";"_Hand_Magic";"Gloves";"Uncommon";;;;;;;;"UND_Myco_Alchemist_HealerGloves_Passive";;;;
"UND_ShadowOfMenzoberranzan";"Shadow of Menzoberranzan";"You sense the shadows that envelop this drowcraft cowl, eagerly waiting to envelop you and shield you from view.";"d46206c9-fb4f-44a4-a4f4-f70f8cd2a64c";"Armor";"_Head_Magic_Leather";"_Head_Magic_Leather";"Helmet";"Rare";;;;;"UnlockSpell(Shout_UND_Invisibility_ShadowOfMenzoberranzan)";;;;;;;
"UNI_UND_RingOfMindShielding";"Ring of Mind-Shielding";"This ring is forged from a smooth, alien metal, capped with eyes of emerald that watch the world unblinking.";"c8f05ff8-58f9-49f9-8ea7-abda1fea27d6";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Rare";;;;;;;;"UNI_UND_RingOfMindShielding_Passive";;;;
"UND_MushroomHunger_RingOfExploration";"Explorer's Ring";"A radiant and remarkably preserved ring, forged from arandur metal.";"046598e3-8cb4-497c-bfd2-866ff88b50db";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;"Skill(Nature, 1);Skill(Survival, 1)";;;;;;;
"UND_FairyRing_AntiCharmHelmet";"Helmet of Autonomy";"The metal bolted to the helmet's forehead is engraved with a faded script. Though the words have become unintelligible, their magic remains.";"a47c13a1-1a8e-4b3b-9cd9-53cf9c7058f0";"Armor";"_Head_Magic_Leather";"_Head_Magic_Leather";"Helmet";"Uncommon";;;;;"ProficiencyBonus(SavingThrow,Wisdom)";;;;;;;
"UND_SocietyOfBrilliance_MagicMissileNecklace";"Psychic Spark";"Every gem hanging from this necklace is warm to the touch, as if waiting to ignite.";"4a9f0479-954f-486c-9534-d7d72c11f919";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;"UnlockSpell(Projectile_UND_MagicMissile_SocietyOfBrilliance_Amulet)";;;"UND_SocietyOfBrilliance_MagicMissileNecklace_Passive";;;;
"UND_SocietyOfBrilliance_DarkvisionRing";"Sunwalker's Gift";"The ring's arcane jewel parts all but the darkest of shadows.";"e8b6eb1d-c4f2-4b46-979c-ad3b9469030e";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;;;;"UND_SocietyOfBrilliance_DarkvisionRing_Passive";;;;
"UND_SocietyOfBrilliance_PullingRing";"Ring of Salving";"A hymn to Eilistraee is inscribed along the inside of this ring, which is surprisingly heavy when worn.";"a6fe2fbc-b0f8-4c35-a3ab-d5deb6aa2978";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;;;;"UND_SocietyOfBrilliance_PullingRing_Passive";;;;
"UND_Minotaur_BeltAmulet";"Amulet of the Unworthy";"Once part of the Girdle of Blades, this buckle was torn off and fashioned into an amulet that can be worn by creatures of all sizes.";"b96d16dc-da98-4108-9a0e-5e55720dbf5c";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;"Resistance(Slashing, Resistant);Resistance(Bludgeoning, Vulnerable)";;;;;;;
"UND_Tower_RingArcana";"Mage's Friend";"Though carefully stowed away in a bedside chest, this ring is covered in dust and cobwebs.";"4b6d7c53-43b5-4c17-8139-732ca0fc2972";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;"Skill(Arcana, 1);Skill(Religion, 1)";;;;;;;
"UND_Tower_RingLight";"Guiding Light";"Used by the previous owner to access both the Underdark's darkest corners and her own basement, this ring seems to reflect light where there should be none.";"70ad7889-e1e2-4c2f-980f-28eaa02c2022";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;"UnlockSpell(Target_UND_Light_Tower_Ring)";;;;;;;
"UND_Tower_AmuletDetectThoughts";"Uncovered Mysteries";"Beneath the layers of dust covering this necklace, its inlaid gems still give off a blue sparkle - the colour of Mystra's clergy.";"cfbda235-8cb7-4ee7-bd94-b9a2249ed82e";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Rare";;;;;"UnlockSpell(Shout_UND_DetectThoughts_Tower_Amulet)";;;;;;;
"UND_Tower_BootsFeatherFall";"Mystra's Grace";"Wearing these boots is like walking on cotton clouds.";"baae9783-dcd3-4d6b-bba3-86faf2fe4c8e";"Armor";"_Foot_Magic";"_Foot_Magic";"Boots";"Uncommon";;;;;"UnlockSpell(Shout_UND_FeatherFall_Tower_Boots)";;;;;;;
"UND_DeadInWater_CallarduranTrinket";"Fetish of Callarduran Smoothhands";"The smooth, six-pointed star on this ring is beset with small Underdark gemstones, as befits a talisman of the god of mining and patron of deep gnomes.";"f2b2327e-0aae-4389-87fb-cc999f7121ed";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Rare";;;;;"UnlockSpell(Target_UND_DeadInWater_Invisibility)";;;;;;;
"UND_DrowDisguiseCowl";"Frayed Drow Hood";"A supple leather cowl. Its spider web embroidery is stained, and pieces of leather and thread are slowly disintegrating.";"85f6aec3-a6df-458c-8ef4-b3fa58d85a56";"Armor";"ARM_Helmet_Leather";"ARM_Helmet_Leather";"Helmet";;;;;;;;;;;;;
