"UUID";"Name";"Stats";"DisplayName";"Description"
"8d6c664f-8743-4bd5-b184-585217b09eb3";"Tieflings_Female_Nadira";"Tiefling_Commoner";"Tiefling";
"8d822298-aa6e-425b-8b5f-d73b89902e63";"DOOR_Double_Big_Dungeon_Abbey_A_Teleporter";"OBJ_DoorIndestructible";"Heavy Oak Doors";
"8d8bcfc9-ce4d-4fc1-9d9c-99412943d7aa";"UND_CaveInBooster_LegsContainer";"OBJ_GenericImmutableObjectHeavy";"Crushed Body";
"8d8c1761-d647-4cb6-8e3d-e1bf6d6c872d";"ARM_Bracers_Metal_Githyanki_B";"ARM_Gloves_Metal_Githyanki";"Githyanki Bracers";"Forged from an amalgamation of metals, these bracers shine a million different shades of silver."
"8d9024d8-ac09-4745-b04f-793595ea94c3";"BASE_Tieflings_Female_Mephistopheles";"Tiefling_Commoner";"Tiefling";
"8db8400c-3010-4a0d-9ec0-6749d923c5d1";"DEC_GEN_Statue_Shar_Normal_Broken_Piece_B";"OBJ_GenericImmutableObject";"Statue of Shar";
"8dbaa7a5-086d-072e-6d41-c62773dd8e27";"DEC_GEN_Statue_Guard_A_converted";"OBJ_GenericImmutableObjectHeavy";"Statue ";
"8dc72136-c523-47df-98e6-02aebc7c4b0c";"VFX_Environment_Lava_Splash_05";;"Field";
"8dcc1944-0c7d-45a6-93de-e21b018153b3";"Obsolete_VFX_Environment_SCL_Hole_Smoke_Black_01";;"Field";
"8dcd8335-c066-4b33-ac3a-00f29dedb05f";"WPN_SURGEON_BoneSaw";"WPN_Handaxe";"Bonesaw";"The saw's teeth are blunt and rusted, it's beautiful metalwork barely visible beneath a layer of black, coagulated blood."
"8ddd864d-878b-40b9-ae47-49f120fbfe6f";"BOOK_GEN_Books_Stack_B_Dynamic";"OBJ_Bookrow";"Stack of Books";"Precariously stacked tomes of varied thickness, each dustier than the one beneath."
"8de80f5d-197a-4933-9713-21a01bcd132f";"DEEP_ROTHE_PlayerWildshape_6";"Deep_Rothe_WildShape_6";"Deep Rothé";
"8debb623-b75e-4155-9c00-20179f3d39f5";"BLD_GEN_Stairs_A_Wood_A_8D_5H_4W_B_Dynamic";"OBJ_GenericImmutableObject";"Wooden Stairs";
"8df19728-fcdc-4875-a015-128b1a2f2f36";"PUZ_Ketheric_Giant_Forge_Valve_A";"OBJ_GenericImmutableAttackableObject";"Valve";
"8e036eac-fc9c-4d16-9265-f71eacc9f3e9";"CONT_GEN_Chest_Jewel_D";"OBJ_Chest_Wood";"Gilded Chest";"Made of precious stone and covered in gold, this chest is both sturdy and pleasing to the eye."
"8e10075c-7b8e-4a95-9b67-af66f0059849";"BOOK_Tome_Diabolical_Grimoire_A";"OBJ_Book";"Diabolical Grimoire";"Book of the Spells to Hell. Opens the way to the House of Hope"
"8e10df91-0157-413a-a5c5-6ddc47365248";"QUEST_LOW_HouseOfHope_HopeSpirit";"Dwarf_Commoner";"Hope";
"8e11fada-192f-4042-8c84-dc7b78f32541";"LOOT_Bathroom_Bucket_Sponges_A";"OBJ_Bucket";"Sponge Tray";"A small tray filled with soft sponges cultivated in the Sea of Swords."
"8e20c453-3f0c-4c42-8694-18df7ab3e9f7";"Helper_PortraitGeneration_Background_Custom_04";;"Field";
"8e269d9d-d21f-48a9-8b9d-32d20e132823";"CONT_Egg_Spider_Phase_B_CombatThrowable";"OBJ_THR_GiantSpiderEggSack";"Phase Spider Egg Sac";"The weight within this sac's leathery membrane shifts almost imperceptibly from moment to moment."
"8e2c856e-6317-40f3-89a4-b195b70b9fa1";"UNI_LOOT_AdamantineForge_ShieldMold";"UNI_LOOT_AdamantineForge_ShieldMold";"Shield Mould";"As hefty as the mould seems, the shield it outlines promises to be all the more stalwart. "
"8e2dd06c-c62f-4235-b0f8-f353c6b1ec9d";"CONS_Mushrooms_SporeTimmask";"CONS_Mushrooms_SporeTimmask";"Timmask Spores";"Spores are the Timmask's main defence system, poisoning and befuddling any who inhale them."
"8e34fd76-8b6d-48a5-89e3-942289bec31e";"ARM_Gloves_Leather";"ARM_Gloves_Leather";"Leather Gloves";"These supple gloves provide both flexibility and protection."
"8e4c633a-6247-47a3-ab90-916a3157f7f1";"BOOK_GEN_Planes_TheHellsUnleashed";"BOOK_GEN_Planes_TheHellsUnleashed";"The Hells Unleashed";"This book is redolent with the enticing smell of paper and ink."
"8e4d913b-1dd2-4494-9e8c-265117df0b9a";"CONT_Egg_Spider_B";"OBJ_SpiderEgg";"Spider Egg";"This egg's shell of tightly-woven webbing is surprisingly tough."
"8e569536-4768-4301-a184-759d94a143bd";"DEC_GEN_Dressing_Panel_Wood_Poor_A";"OBJ_DressingPanel";"Folding Screen";"Used to protect the modesty of the dressee."
"8e592329-ddb0-435d-b548-ebdf3d26f6c8";"UND_BLD_Worm_Wall_Hole_A_Interactable";"OBJ_GenericImmutableObject";"Hole";"A hole gnawed straight into hard rock."
"8e597df7-3831-42ab-b36b-4bfeb0ef2b7c";"LOOT_GEN_Handkerchief";"OBJ_Bedlinen";"Handkerchief";"Plain, foldable, and pocket-sized: everything you could want from a handkerchief. "
"8e5c67b4-0f0e-481b-ab6a-3c7fdf7d0557";"BASE_DOOR_FRAGILE";"OBJ_DoorFragile";"Door";
"8e5f1e8b-102a-4105-9d81-2220648814e9";"BASE_LOOT_Throwable";"OBJ_GenericLootItem";"Object";
"8e660fd9-489d-42ff-a762-e4392e826666";"BASE_ALCH_Solution_Potion";"OBJ_GenericDrinkItem";"Potion";
"8e7ec36c-d1e5-4a0e-b43f-385150adaebe";"BASE_Humans_Male_Harper";"Human_Commoner";"Human";
"8e90c62d-7f2c-4452-8410-3da4c9cb1928";"CINE_CONT_CEM_Coffin_Wood_Poor_Combine_B";"OBJ_Coffin";"Wooden Casket";
"8e973459-c0ef-44e2-b118-e967ab018731";"PUZ_MF_Nautiloid_Mind_Draining_Device_Button_A_Red";"OBJ_GenericImmutableObject";"Touch";
"8eacbe23-0364-4260-b4ba-1692a6ad2fe7";"TOOL_Ladder_Metal_9H_A";"OBJ_Ladder_Indestructible";"Iron Ladder";
"8eb69922-1d83-4284-93f9-c568325b6bd6";"CINE_GLO_Gortash_Dead";"Human_Commoner";"Human";
"8eba01b5-b731-447f-887e-0cf0dd4d53d4";"LOOT_GEN_Ring_B_Gem_A_Gold";"ARM_Ring_B_Gem_A_Gold";"Garnet Ring";"The garnet embedded in this tarnished ring has been lovingly polished - the band worn thin from use."
"8ec2a70b-32cc-4223-9c4e-fb845deb262d";"TOOL_GEN_DisguiseKit_A_Open";"OBJ_Kit_Disguise";"Disguise Kit";"A case containing makeup, prosthetics, and wigs - tools for concealing one's identity, or adopting someone else's."
"8ec7e9de-6750-4707-ab92-8eb27ab0d090";"PUZ_GEN_TeleporterHole_Tiny_A";"OBJ_GenericImmutableObject";"Small Burrow";
"8ed12d53-90aa-4df0-a027-a7b4a022714c";"SPIDER_Giant_B";"Spider_Giant";"Giant Spider";
"8ed27a25-9674-4ade-a482-c91afd230d40";"VFX_Static_Waterplane_WLD_Huge_CrashSite_Chasm_A";;"Field";
"8ed4ba0e-6ec4-44b2-a48c-e3e23e4607a4";"DEC_GEN_StuffedHead_MindFlayer_Poor_A";"OBJ_Generic_Medium";"Stuffed Mind Flayer Head";"The bear's fur is patchy and rough, its glassy eyes dull and unpolished."
"8ed82f7e-fdd4-4a9f-94b6-f256c599bfdd";"ARM_Splint";"ARM_Splint_Body";"Splint Armour";"Combining sturdy metal plates with flexible cloth, this armour promises protection and mobility."
"8ed8a094-f039-4414-b062-08c2396828f8";"LTS_DUN_Candlestick_B_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"8eda0302-fa52-4397-b026-36d121f97ba9";"DEC_CEM_Tomb_Base_A_Shar";"OBJ_GenericImmutableObject";"Tomb";
"8ee77184-38ee-4c47-bf12-1d20010a347a";"CONT_HUM_Vase_Medium_B_Shar_Destruct";"OBJ_GenericImmutableObject";"Broken Vase";
"8eeaa36e-10ed-4653-9c47-5cdefb7293d6";"ATM_NAT_WFL_VillageSubs_C_SpiderCave_A";;"Field";
"8eecceb4-cbc6-4e11-a33e-8a19a401c48f";"PUZ_GEN_CONST_Trap_Mine_A_Copper_A";"OBJ_Mine";"Blast Mine";
"8eee000b-11ff-4c78-8640-9ff6b36e1790";"DEC_GEN_Towel_A";"OBJ_Generic_Light";"Towel";"This heavy linen fabric is unadorned, but pleasantly soft to the touch."
"8eeeb260-9a9f-48aa-b1bf-f86a2f7f8399";"LOOT_GEN_Eye_A";"OBJ_BodyPart_Generic_Eye";"Eye";
"8ef7d8bf-fa69-4359-b1b6-502159d6e316";"Halflings_Female_Guard_Ranger";"Halfling_Ranger";"Halfling";
"8ef907f5-5987-4c6d-a3bd-4e1b4c2a3a0d";"CINE_WPN_HUM_Dagger_A_1";"WPN_Dagger_1";"Dagger +1";"This dagger's handle is smooth and light, its jagged blade sharpened into a thin, cruel edge."
"8efb53df-70d9-4984-a47f-85258b7bbfd9";"CINE_LOOT_GEN_Necromancer_Bell_A";"OBJ_GenericLootItem";"Necromancer Bell";
"8f04394f-05ea-47af-b6f3-88cdb2c6e5fa";"LTS_DEC_Thayan_Incense_Burner_I";"OBJ_CoalBasket";"Iron Thurible";
"8f0b6aa8-f515-47fe-8d9e-e3f70f06c643";"BOOK_GEN_Books_Pile_A";;"Pile of Books";
"8f1d02f9-5fc7-49f8-9c23-d86accc83ebc";"CINE_LOOT_COINS_Copper_Pile_Single_A";"OBJ_GoldPile";"Copper Coin";"A single copper coin, a widely-used but poorly valued currency on the Sword Coast."
"8f282343-c582-49de-a24e-c16384cf43ab";"BASE_Gnomes_Male_Regular_Guard";"Gnome_Commoner";"Gnome";
"8f3050a9-3c86-49a9-9936-b6e7095170b7";"PUZ_GEN_Lanceboard_Piece_Bishop_Black_A";"OBJ_GenericLootItem";"Black Bishop Piece";
"8f3ddbbd-54a2-44da-9002-1f7e7691775d";"FUR_GEN_Bookcase_Wood_Poor_A_1D_2H_4W_Brown_A";"OBJ_Chest";"Cupboard";
"8f4876f1-44d9-4bb8-802e-907c6b0a0dba";"UNI_FOR_OgresForHire_HeadbandOfIntellect";"FOR_OgresForHire_HeadbandOfIntellect";"Warped Headband of Intellect";"This particular circlet is covered in yellow slime and has pieces of half-digested mutton stuck behind the gems."
"8f89e34f-a7bb-9588-8740-ddbf223a3683";"BASE_CONS_Drink_converted";;"Drink";
"8f98a362-a280-4669-93f8-27d4ace0679e";"DOOR_Double_Medium_City_House_D_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"8f98a7e7-c773-4b58-9127-5cf79b9206e9";"TOOL_GEN_Music_Guitar_Lute_A";"ARM_Instrument_Lute";"Lute";"Many a bard's first instrument, the lute is heard in taverns all across Faerûn."
"8f9b13a9-7625-4e5c-b11b-430a073e41bf";"BASE_Halflings_Female_Stout";"Halfling_Commoner";"Halfling";
"8fa605d0-aebf-454b-a14c-d1be120cf288";"CONT_GEN_Basket_Wicker_B_Destruct";"OBJ_GenericImmutableObject";"Torn Burlap Sack";
"8fb9bfe7-41e6-4419-930a-2f2519075ef2";"TOOL_GEN_Music_Guitar_Lute_A_Destroyed";;"Field";
"8fb9cf84-9bab-4501-a7ba-fde65ab28f4a";"FUR_GEN_Bed_Double_Rich_D_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"8fd47def-e136-4eef-b202-99a84870718e";"PUZ_GEN_CONST_Trap_Mine_A_Poison_A";"OBJ_Mine";"Poison Mine";
"8fd4f9d9-527a-494f-976e-7018a9ef452e";"CONT_TreasurePile_D_Empty";"OBJ_GenericImmutableObjectHeavy";"Empty Crates";"It looks like these crates once held expensive silks, gemstones, jewels, and other such treasures - but not a single coin is left."
"8fd82fb9-e20d-4452-91ef-8c2e8dae28df";"LTS_DUN_Dropable_Hanging_Bowls_D";"OBJ_CoalBasket";"Brazier";
"8fd9c26e-afb8-4d27-b178-4ca1a7c04ea9";"CINE_DEC_HAG_Mask_A";"ACT1_HAG_HagMask";"Whispering Mask";"Soft, unintelligible whispers seep from the dark wood, ringing in your ears and resounding in your skull."
"8fd9ff95-35de-4013-b6d0-64e13ddf1170";"Gnomes_Female_Regular_Harper_Melee";"Gnome_Melee";"Gnome";
"8fdb6160-9d05-4ce2-90a3-2bfe79bfa4e3";"LTS_GEN_Candle_Candelabra_Rich_A_Wall_A_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"8fdd7b33-6740-4d15-935c-9e54f54e16d4";"WPN_Kuotoa_Javelin_A_1";"WPN_Javelin";"BOOOAL's Arms";"The cut-off pincer of some Underdark crustacean seems to magically adhere to a bone shaft, creating a make-shift javelin."
"90008c9b-ca19-46c1-9c2b-7164983de6da";"ARM_Hat_MuffinHat_A";"ARM_Hat_MuffinHat_A";"Ignoble Hat";"Foppish and fluffy and built for just the right sort of dome accustomed to having it set upon the head by other people."
"9001f0a0-63a3-4686-b18a-0b5df64712b4";"TOOL_GTY_Portal_B";"OBJ_GenericImmutableObject";"Portal";
"9005a3f7-d43c-4f77-be17-f8c29ae7394a";"DEC_CEM_Tomb_A_Lid_A_Shar_A";"OBJ_GenericImmutableObject";"Tomb Cover";
"9007b30e-1df3-41c0-9868-9620d8e12c00";"LTS_GEN_Gem_Glowing_Family_C_Purple_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"901758c1-32e3-46f1-ad02-6c6a72667239";"CONT_GOB_Corpse_Burned_C";"OBJ_GenericImmutableObjectHeavy";"Charred Goblin";
"9018c52c-ba69-4069-bd83-88903a750923";"LTS_DUN_Candlestick_B_Gold_Destroyed";;"Field";
"901a224b-802a-40af-b3c6-48435bfef123";"CONT_HUM_Vase_Large_B_Glazed_Destroyed";;"Field";
"90379362-97b0-414f-8944-cc06c9f8dd7d";"DEC_GEN_Towels_Stacked_D";;"Rags";
"903b38b5-2703-40b4-9208-3ef388817543";"Humans_Male_Mannequin_Tattoo";"Human_Commoner";"Civilian";
"903fd8b0-f789-4818-8239-fcef9cfeaf42";"ARM_Boots_Metal_F";"ARM_Boots_Metal";"Metallic Boots";"Scratched in places, scorched in others, and worn thin at the heel, these boots bear the indelible marks of experience."
"904286be-03fc-4755-adf0-9fd5f44942f4";"WPN_HUM_Maul_A_2";"WPN_Maul_2";"Maul +2";"This massive hammer is inscribed with a battle chant in Giant, bidding the wielder to split the world in two."
"9055328c-4d23-41b6-b633-220345e7b0b2";"PUZ_InvisibleBlocker_2x8_A";;"Field";
"9057fa52-c706-4268-aa50-c12520993c80";"FUR_GEN_Bookcase_Wood_Poor_A_1D_3H_2W_A_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"9064e3a3-046f-45bb-989d-8d1422709f70";"PUZ_GEN_TeleporterHole_Small_A";"OBJ_GenericImmutableObject";"Rocky Crevice";
"9067c0f6-7319-445d-8113-0a2a88254474";"Elves_Male_High_Guard_Melee";"Elf_Melee";"Elf";
"90693eb8-9379-f20f-8bed-39b323c75b2e";"LTS_GEN_Gem_Glowing_Family_A_cine_converted";;"Glowing Gem";
"906e5b14-ed3a-4ad8-bd7d-f1ea7499ad3f";"DEC_GEN_Kitchen_CupBoard_Common_B_Destroyed";;"Field";
"9074df7b-5e73-45e4-bea3-65c4b89ed303";"Gnomes_Male_Regular_Zhentarim_Melee";"Gnome_Melee";"Gnome";
"9076abf1-1029-4be9-a7cf-428d2b6fdea5";"WPN_HUM_Flail_A_1";"WPN_Flail_1";"Flail +1";"A browning piece of brain sticks stubbornly to one of the spikes."
"907a794b-b089-406b-880d-6f2df2bb3f13";"WPN_GTY_Longsword_A";"WPN_Longsword";"Githyanki Longsword";"Every tip and edge on this elaborate sword is sharpened to a deadly perfection."
"90987a60-b1ae-4c78-bb94-82d991a51259";"BOOK_GEN_Scroll_Parchment_C_Open_B";"OBJ_Scroll";"Scroll";"A plain, unadorned note."
"90a6429c-b217-4904-ace3-9595c42b41fe";"PUZ_GEN_Dirt_Pile_Sand_A";"OBJ_GenericImmutableObject";"Dirt Pile";
"90a79e46-e327-41f4-a349-8e4dd70b1892";"ARM_Leather_1";"ARM_Leather_Body_1";"Leather Armour +1";"This well-tailored leather tunic is reinforced by geometric quilting."
"90aad18c-a1ae-44c9-903f-f9c9433c9362";"CINE_LOOT_Bathroom_Sponge_A";"OBJ_Generic_Light";"Sponge";"A single sponge. Still slightly moist."
"90ad0305-62c3-47b2-b366-78897eb9652f";"LTS_GEN_Candle_Candelabra_Rich_B_Destroyed";;"Field";
"90c3fb9e-a61d-4bee-adfb-6dffd4ed5802";"BADGER_PlayerWildshape_10";"Badger_Giant_Wildshape_10";"Badger";
"90c6eb86-135a-4a5e-a712-655b647295f3";"FUR_GEN_Bedroom_Bed_Wood_Single_C";"OBJ_Bed";"Canopy Bed";
"90cb6f73-ad53-477b-b06e-a92a2c7db163";"CINE_WPN_GTY_Greatsword_A";"WPN_Greatsword_Gith";"Githyanki Greatsword";"Though heavily decorated and inlaid with rubies, the blade's sharp edge suggests its use isn't merely ornamental."
"90d358e2-19f5-495a-844a-af81546c64ef";"BASE_DEC_BENCH";"OBJ_Bench";"Bench";
"90d84881-4d74-4695-80d8-00b8603e3f74";"DEC_Dungeon_Skeleton_Dark_Justiciar_Laying_A";"OBJ_GenericImmutableObjectHeavy";"Skeleton";
"90df5086-1019-4cc9-8215-a1185de5c5ab";"ATM_Backdrop_Mountains_F";;"Field";
"90e61825-db31-43a3-ba8b-f0689e4f48ec";"VFX_Static_MFL_Pod_Glass_03";"OBJ_Indestructible_Heavy";"Object";
"90ec2f64-e124-474c-8b27-a56bba6f6c88";"BASE_PUZ";"OBJ_GenericImmutableObject";"Object";
"90f1b00f-3d10-49dc-90a6-84027215a84e";"PUZ_GOB_Firebowl_A_Rope_9H_A";"OBJ_Rope";"Rope";
"90fb8d63-9eb5-422b-9d52-543b4b5de099";"CINE_PUZ_GEN_Lever_Wall_Stone_A";"OBJ_Lever_Action";"Lever";
"90fda264-0fb0-1bae-8566-cb9e0d222019";"LTS_Underdark_Bubbly_Fireflies_D_cine_converted";;"Glowing Bulb";
"9100d053-dfad-4e6d-b638-dbc24b89644f";"RangedSpiderCompanion_Summon";"Spider_Giant_Ranged";"Conjured Spider";
"9103fce3-6423-4f8a-af04-83ac1af2a1d7";"Tieflings_Female_Asmodeus_Civilian";"Tiefling_Commoner";"Civilian";
"910f4e5c-cba9-43f1-a28a-664c52b53a3c";"DLC_DD_Meal_Paella_A";"DLC_DD_Paella";"Sun-Dappled Paella";"The smell of the sea wafts gently from this warming, delicately spiced dish."
"9117e2c2-a33e-4f4b-9f34-543e76bac469";"VFX_Static_WaterPlane_200w_512x512_A";;"Field";
"912bbc6f-f4f0-4815-9ed5-d914289402e6";"LOOT_GEN_Amulet_Necklace_F_Gold_A";"ARM_Amulet_Necklace_F_Gold_A";"Polished Necklace";"It is said that wearing a ruby near the heart will increase a lover's courage."
"912f0083-6ad6-4c13-a071-f0fcedbbe46d";"DEC_Haven_Hologram_Projector_A";"OBJ_Indestructible_Medium";"Rolan's Hologram Projector";
"913341fe-1edc-4782-992f-606a3c3a493c";"CONS_Drink_Canteen_A";"OBJ_Canteen";"Canteen";"A portable container favoured by travellers and adventurers. Great for water, better for spirits."
"915aeb6b-6804-47d5-a5a6-c1b4da2dab81";"DEC_MF_Brain_Jar_C";"OBJ_BrainJar";"Brain Jar";"A humanoid brain - alive and in perfect condition - suspended in cerebrospinal fluid."
"9160904e-0c71-49df-8f9e-b1e232a2421d";"WPN_HUM_Longbow_Broken_A";"WPN_Longbow";"Longbow";"Glued together with tree sap and wrapped with cloth, the draw of this patched-up bow is less than ideal."
"91671877-8c6b-43f3-90f7-96334f7b7b0b";"CONT_Barrel_Rotten_A_Destruct";"OBJ_Barrel";"Broken Barrel";
"9169a7d0-e74a-46be-94de-e3614abb3685";"ARM_Headwear_Druid_C";"ARM_Hat";"Druid Headwear";"The lost circle of druids, Druid of the One Coral Reef Where All Mean Spirited Crabs Congregate, dissolved after only two members attended the annual spring gala."
"916cfaa3-4543-4ef1-a8a8-5f2b215be638";"Dwarves_Male_Mannequin";"Dwarf_Commoner";"Civilian";
"9171686c-687b-4db8-b83a-f01a9b09d31a";"DEEP_ROTHE_PlayerWildshape_10";"Deep_Rothe_WildShape_10";"Deep Rothé";
"91947f48-4368-4794-8429-2f57172dc53d";"LOOT_GEN_Throwable_Oil_Flask_A";"OBJ_OilBottle";"Oil Flask";"This bottle was filled haphazardly - the outside is sticky with dried oil."
"91a45770-6596-4ca9-9ae8-eb35cb54a36f";"WPN_HUM_Lancespear_A_0";"WPN_Spear";"Spear";"An aged spear, its steel head nicked by the blows of a dozen battles. "
"91a91eee-e4be-49de-aec4-8cf41931b1af";"Halflings_Male_Guard_Melee";"Halfling_Melee";"Halfling";
"91a93319-e7e8-4230-96a4-5293cba0cc78";"FUR_GEN_Bedroom_Bed_Poor_Single_B_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"91ac1bbc-c378-4d1a-9c2e-e20eebcef70f";"DOOR_Double_Slim_City_House_A_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"91b72625-27da-4d2f-b97f-3c74ccf76e91";"BASE_WEAPON_Shortswords";"WPN_Shortsword";"Shortsword";"A common and effective sword, carried by adventurers, thieves, and watchmen alike."
"91bb667d-239b-4d56-9287-c41124736872";"ARM_Camp_Rich_E";"ARM_Vanity_Body_Rich_E";"Lionheart Outfit";"Presumably named for a courageous person. Regardless, a marvellously decadent outfit."
"91be2cda-7804-4757-888d-28ac916fdef2";"BOOK_GEN_Races_GoblinPoetry";"BOOK_GEN_Races_GoblinPoetry";"Theskan Anthology of Goblin Poetry";"A battered pamphlet containing more than a few lewd sketches."
"91c883ff-9c21-4da8-bc34-1eab397e92ab";"CINE_UNI_DEN_PoisonousThorn_A_Cinematic";"DEN_PoisonousThorn";"Kelemvor's Kiss Branch";"A thorny branch of the Kelemvor's Kiss bush. Though renowned for its deadly effects, the barbs on this branch are discoloured and drained of their poison."
"91c887b4-7115-4be7-ab5d-7e6b8239f065";"FUR_GEN_Bed_Double_Rich_G_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"91d38c71-4614-463f-8b35-338e5b3bbf9f";"WPN_GTY_Greatsword_Vlaakith_A";"WPN_Greatsword";"Githyanki Greatsword";"Though heavily decorated and inlaid with rubies, the blade's sharp edge suggests its use isn't merely ornamental."
"91d8c430-c70d-4fd6-934b-4fd509ba5206";"Helper_Occluder_4x8";;"Field";
"91d8e57d-4c73-47ca-87dc-252ab0a3aa95";"ARM_Leather_Destroyed_Crash";"ARM_Leather_Body_Destroyed";"Damaged Leather Armour";"Scorch marks, acid burns, and jagged tears indicate this leather armour has been to the Hells and back."
"91ea5049-b91f-4de8-a9a4-7be02e801b3f";"LOOT_GEN_Dining_Plate_Silver_Rich_G";"DiningPlate_Silver_G";"Silver Tray";"An antique serving tray, polished so it reflects the light from every angle."
"91f48f38-04c1-4cff-be52-952d3d3a96c8";"DOOR_Double_Slim_City_House_F";"OBJ_Door";"Double Doors";
"91faa95e-1c88-4ef0-833a-352a67b0f6b2";"CONT_GEN_Crate_Wood_A_dalelands";"OBJ_Crate";"Dale Shipment Box";"This compact crate bears the bristle-marks of travel through copious Daleland forests. "
"91facc1c-5293-4f68-9363-0ab0eff34abd";"DOOR_Double_Slim_City_House_A_Frameless_Top_A_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"92099fd2-57f4-433e-a247-407fe2009697";"TOOL_GEN_Music_Lyre_A_Destroyed";;"Field";
"920dcb59-b732-4d97-ae1a-fadbb5955fe5";"CONS_Hag_Lovers_Avarice";"HAG_Lovers_Avarice";"Lover's Avarice";"A rotten pungency undercuts this potion's otherwise pleasant aroma of roses and honey."
"921a9ac9-b2cf-4700-9c1c-b255c9f31241";"PUZ_Temple_Shar_Moon_Full_Moon_B";"";"Lunar Symbol";
"921cd1e1-c39c-44c3-a090-b667322af7f8";"ARM_ChainShirt";"ARM_ChainShirt_Body";"Chain Shirt";"Tight chains protect the wearer from sharp weapons, while fabric padding protects the skin from cold metal."
"921d1b88-2de9-4add-bf6e-4f28c704c9b5";"DEC_HAG_Totem_Props_Bowl_A";"OBJ_Indestructible_Light";"Wooden Bowl";"Lumps of a sticky black substance line the inside of this plain bowl."
"922bcdc0-9768-4af9-b9b0-050460ad2ecc";"DEC_Tavern_Blackboard_Standing_A";"OBJ_GenericImmutableObject";"Blackboard";
"9234d730-ebcf-4d5d-b540-060bc4b4d38d";"CONT_GEN_Vase_Ceramic_Big_C_Shar";"OBJ_Vase";"Large Vase";"Though it has a utilitarian shape, this vase's golden flourishes suggest it served a decorative or ceremonial purpose."
"923946d7-9342-4bab-ac8e-5300e8fd1bd1";"PUZ_InvisibleBlocker_2x8_2H_A";;"Field";
"923e4f20-b6ec-4c4e-b308-4b06ff39c098";"BLD_Ship_Darklake_Raft_B_Platform_Back_L";"OBJ_GenericImmutableObject";"Skiff";
"923f0a90-b677-4278-9f59-c840aef930bf";"DEC_CEM_Coffin_Wood_Poor_A";"OBJ_Coffin";"Open Coffin";
"924c3d8c-69c9-484a-93fd-02d0b941155e";"CINE_DEC_GEN_Training_Dummy_A";"OBJ_GenericImmutableAttackableObject";"Makeshift Training Dummy";
"9265a83c-40e6-44d8-8315-cfe638f5170d";"FUR_GEN_Desk_Wood_Rich_A";"OBJ_GenericImmutableObjectHeavy";"Rosewood Desk";
"926f9e2e-2852-4362-a051-ea6eddac29a4";"CONS_FOOD_Meal_Seafood_A";"CONS_FOOD_Seafood";"Seafood Bouillabaisse";"A visit to any of the Sword Coast's major ports isn't complete until you've tasted this popular stew of haddock, cod, clams and mussels, sprinkled with a pinch of fennel. "
"927b4ffe-f8f3-4020-bf5e-0bb87bdff31f";"PUZ_GEN_Map_Moonrise_Dungeon_A";"OBJ_Scroll";"Blueprints of the Prison in the Moonrise Towers.";"A plain, unadorned note."
"927e4cca-0511-4f52-b796-bba5b425e99e";"BOOK_GEN_Books_Stack_C_Destruct";"OBJ_GenericImmutableObject";"Stack of Books";
"929cc98a-6fcb-42bc-8362-bd4dfc6fb987";"VFX_Environment_Wreck_Smoke_Interior_Cave_01";;"Field";
"92b34dad-56c7-4901-942c-626b5f6bbf9c";"CINE_ChosenThree_Army_BASE_Humans_Male";"Human_Commoner";"Human";
"92c93591-62ed-4d53-92da-3d9a7c5e045d";"PUZ_Trap_Spell_GlyphOfWarding_Lightning_4";"OBJ_GenericImmutableAttackableObject";"Glyph of Warding";"A set of runes, alight with arcane energy."
"92cc315c-e5dd-47c5-8e02-03d5d382a19b";"PUZ_GEN_Lever_Wall_Wood_A";"OBJ_Lever_Action";"Lever";
"92d84f39-5532-4649-a4b0-f4498b12cb34";"BLD_HUM_Abbey_Pillar_A_Ruined_A_Dynamic";"OBJ_Destr_Support_Stone";"Pillar";
"92e42984-703b-458a-aeb9-bee188ed9d22";"LOOT_Alchemy_Myconid_Grenade_Feywild_A";"OBJ_GenericLootItem";"Feywild Grenade";
"92f0ebda-0023-4a7c-b0ac-64392c382db5";"Duergar_Male_Guard";"Dwarf_Duergar_Melee";"Duergar Warrior";
